Pair,Session,LexicalRateTraining,LexicalLevelTraining,SemanticLevelTraining,LexicalRateTest,LexicalLevelTest,SemanticLevelTest,PerformanceTrainingP,PerformanceTraining,PerformanceTestP,PerformanceTest,PerformanceCycleP,PerformanceCycle,Effort,Motivation
10,3,-0.5800513783310005,0.6338928705298307,-2.1222244889591106,-0.17930734526563882,1.3482188302699427,0.50487065547168,-0.31676142307707983,0.5625,0.8340325020376447,0.75,0.5655,0,2,1
11,1,0.6067868102187419,0.8876869563217444,1.37491865272262,0.5488026860831922,0.114826453518151,1.7317342342721964,0.21884398581805858,0.8125,-1.1473391992201851,0.375,0.65725,0,6,2
11,1,0.6067868102187419,0.8876869563217444,1.37491865272262,0.5488026860831922,0.114826453518151,1.7317342342721964,0.21884398581805858,0.8125,-1.1473391992201851,0.375,0.65725,0,2,2
11,2,0.36174880614181293,0.8667349540037126,1.24114838458606,0.9129082622757164,0.5529863107150779,2.0281184793795832,1.7556561291639894,0.7604166666666666,-0.7938550871672518,0.375,0.71925,0,6,2
11,2,0.36174880614181293,0.8667349540037126,1.24114838458606,0.9129082622757164,0.5529863107150779,2.0281184793795832,1.7556561291639894,0.7604166666666666,-0.7938550871672518,0.375,0.71925,0,2,2
11,3,0.45098820012366575,0.556955374287784,1.3176796975061726,-0.06752736013914033,0.7330239679544569,0.5350961231271023,1.7576072273442795,0.84375,-0.5135364614650537,0.625,0.9275,1,6,2
11,3,0.45098820012366575,0.556955374287784,1.3176796975061726,-0.06752736013914033,0.7330239679544569,0.5350961231271023,1.7576072273442795,0.84375,-0.5135364614650537,0.625,0.9275,1,2,2
12,1,0.43500576210259195,-0.25978918158116704,0.6046713561221799,0.5264478758969418,-0.029411988396499552,0.7733222321025222,-1.0445444964749715,0.65625,0.8499880870136006,0.875,0.4655,1,1,3
12,1,0.43500576210259195,-0.25978918158116704,0.6046713561221799,0.5264478758969418,-0.029411988396499552,0.7733222321025222,-1.0445444964749715,0.65625,0.8499880870136006,0.875,0.4655,1,4,4
12,2,0.40530515409034445,-0.17819493720108148,0.7373135636726533,0.42995837998000763,-0.017619935422895097,0.7078069342203193,0.05508668052250682,0.6041666666666666,0.18927759569532993,0.75,0.56575,1,1,3
12,2,0.40530515409034445,-0.17819493720108148,0.7373135636726533,0.42995837998000763,-0.017619935422895097,0.7078069342203193,0.05508668052250682,0.6041666666666666,0.18927759569532993,0.75,0.56575,1,4,4
12,3,0.3840874869111565,-0.08892676296901927,0.37405295646298387,0.11559607830906554,0.16543574973972366,0.38517542123804394,0.296869996392444,0.65625,-0.08596169756297327,0.5,0.54775,1,1,3
12,3,0.3840874869111565,-0.08892676296901927,0.37405295646298387,0.11559607830906554,0.16543574973972366,0.38517542123804394,0.296869996392444,0.65625,-0.08596169756297327,0.5,0.54775,1,4,4
13,1,-0.2826379596827404,-0.30448830455973924,-0.66731454796984635,-0.46019653126447435,-0.028888553797152505,0.1182031969124269,NA,NA,NA,NA,NA,NA,5,5
13,1,-0.2826379596827404,-0.30448830455973924,-0.66731454796984635,-0.46019653126447435,-0.028888553797152505,0.1182031969124269,NA,NA,NA,NA,NA,NA,NA,NA
13,2,0.17191399262725213,-0.28909170401338,0.7053133304029384,-0.22492826541010158,-0.11982407389285135,-0.5044910213531042,NA,NA,NA,NA,NA,NA,5,5
13,2,0.17191399262725213,-0.28909170401338,0.7053133304029384,-0.22492826541010158,-0.11982407389285135,-0.5044910213531042,NA,NA,NA,NA,NA,NA,NA,NA
13,3,-0.06788844071175312,-0.21858580533445507,0.3027625329314709,-0.013597353298579697,-0.301838777397357,-0.9221756137154394,NA,NA,NA,NA,NA,NA,5,5
13,3,-0.06788844071175312,-0.21858580533445507,0.3027625329314709,-0.013597353298579697,-0.301838777397357,-0.9221756137154394,NA,NA,NA,NA,NA,NA,NA,NA
14,1,0.0838676525554224,0.6157714834716732,0.6927348765717842,-0.27131231381881604,0.018233152609674248,-1.0362605162597884,0.6243330191058628,0.8645833333333334,0.9584369975570394,0.875,0.682,0,2,2
14,1,0.0838676525554224,0.6157714834716732,0.6927348765717842,-0.27131231381881604,0.018233152609674248,-1.0362605162597884,0.6243330191058628,0.8645833333333334,0.9584369975570394,0.875,0.682,0,5,4
14,2,0.3019306078706205,-0.14140030138424528,0.6718363599022752,-0.1588360491058295,-0.2782745888538046,-0.9620836135841448,-0.4693945372209531,0.6041666666666666,0.6953839013883495,0.875,0.72575,1,2,2
14,2,0.3019306078706205,-0.14140030138424528,0.6718363599022752,-0.1588360491058295,-0.2782745888538046,-0.9620836135841448,-0.4693945372209531,0.6041666666666666,0.6953839013883495,0.875,0.72575,1,5,4
14,3,0.08615677774946669,-0.09367930456513583,0.48641235754849593,-0.2647509837305749,-0.05511428189216136,-1.0133024147764194,-0.6420510985360284,0.4895833333333333,0.5273122035659765,0.625,0.492,0,2,2
14,3,0.08615677774946669,-0.09367930456513583,0.48641235754849593,-0.2647509837305749,-0.05511428189216136,-1.0133024147764194,-0.6420510985360284,0.4895833333333333,0.5273122035659765,0.625,0.492,0,5,4
15,1,NA,NA,NA,NA,NA,NA,0.7780319936198712,0.875,1.1501976539484164,0.875,0.8045,0,2,1
15,1,NA,NA,NA,NA,NA,NA,0.7780319936198712,0.875,1.1501976539484164,0.875,0.8045,0,2,2
15,2,NA,NA,NA,NA,NA,NA,2.2244907075242035,0.8645833333333334,1.6725465326997575,1,0.8825,1,2,1
15,2,NA,NA,NA,NA,NA,NA,2.2244907075242035,0.8645833333333334,1.6725465326997575,1,0.8825,1,2,2
15,3,NA,NA,NA,NA,NA,NA,2.153769950825738,0.84375,1.696183254046051,1,0.85525,1,2,1
15,3,NA,NA,NA,NA,NA,NA,2.153769950825738,0.84375,1.696183254046051,1,0.85525,1,2,2
16,1,-0.126467082624525,-0.27140521593323963,-0.2090179923631989,0.07045745792549361,-0.005762895630789839,0.2164644716426306,0.3563566260796643,0.8229166666666666,1.1193148516082319,1,0.583,0,3,2
16,1,-0.126467082624525,-0.27140521593323963,-0.2090179923631989,0.07045745792549361,-0.005762895630789839,0.2164644716426306,0.3563566260796643,0.8229166666666666,1.1193148516082319,1,0.583,0,1,1
16,2,-0.07489860895379838,-0.20424300292882488,0.009119345759111146,-0.15484384248448985,-0.11619116019478468,0.04801054104667811,0.06288652328124733,0.6875,0.607758951201773,0.625,0.32825,0,3,2
16,2,-0.07489860895379838,-0.20424300292882488,0.009119345759111146,-0.15484384248448985,-0.11619116019478468,0.04801054104667811,0.06288652328124733,0.6875,0.607758951201773,0.625,0.32825,0,1,1
16,3,0.014410251446652712,-0.30836095640728745,0.036166126367284245,0.022130149955888398,-0.478860836139922,-0.1866908204352636,-0.02933304758965412,0.5416666666666666,0.3862875445947639,0.75,0.65175,1,3,2
16,3,0.014410251446652712,-0.30836095640728745,0.036166126367284245,0.022130149955888398,-0.478860836139922,-0.1866908204352636,-0.02933304758965412,0.5416666666666666,0.3862875445947639,0.75,0.65175,1,1,1
17,1,-0.10031485966300621,0.26415835137122506,0.05385340224405912,-0.3203290160352025,0.03699594596942081,-0.8291198873408191,0.29868391019500706,0.8333333333333334,0.3662772178016429,0.75,0.74675,1,7,4
17,1,-0.10031485966300621,0.26415835137122506,0.05385340224405912,-0.3203290160352025,0.03699594596942081,-0.8291198873408191,0.29868391019500706,0.8333333333333334,0.3662772178016429,0.75,0.74675,1,6,3
17,2,-0.6702870523904303,0.34523573346564773,-1.2229095871403888,0.16134142959871006,0.6651840058178408,0.1933857968704874,-1.030692176941301,0.4895833333333333,0.0667952477422249,0.625,0.33225,0,7,4
17,2,-0.6702870523904303,0.34523573346564773,-1.2229095871403888,0.16134142959871006,0.6651840058178408,0.1933857968704874,-1.030692176941301,0.4895833333333333,0.0667952477422249,0.625,0.33225,0,6,3
17,3,-0.5226751084843647,1.369169456065456,-0.9549866731994143,-0.07938282540159051,1.6050454818452913,0.7588090697297166,-1.049304725512878,0.4895833333333333,0.026724672962487733,0.625,0.36425,0,7,4
17,3,-0.5226751084843647,1.369169456065456,-0.9549866731994143,-0.07938282540159051,1.6050454818452913,0.7588090697297166,-1.049304725512878,0.4895833333333333,0.026724672962487733,0.625,0.36425,0,6,3
18,1,0.2759204127273707,0.05495966032176828,0.779569758355064,0.1438461996373273,-0.0039826197085542575,-0.13234310344259564,0.7197422034088758,0.8645833333333334,1.0796340416246235,1,0.924,1,5,4
18,1,0.2759204127273707,0.05495966032176828,0.779569758355064,0.1438461996373273,-0.0039826197085542575,-0.13234310344259564,0.7197422034088758,0.8645833333333334,1.0796340416246235,1,0.924,1,3,4
18,2,0.39143913436014843,-0.21215959606110077,0.5520220238346337,-0.25557933819111084,0.2071400490991288,-0.2544572791045779,-0.2517847450302945,0.6979166666666666,0.071994970060989,0.625,0.81025,1,5,4
18,2,0.39143913436014843,-0.21215959606110077,0.5520220238346337,-0.25557933819111084,0.2071400490991288,-0.2544572791045779,-0.2517847450302945,0.6979166666666666,0.071994970060989,0.625,0.81025,1,3,4
18,3,0.09300428944531575,0.07885711537272208,0.5997467118340666,-0.16266598902100365,-0.1025398947133618,-0.639021501365165,-0.47170786896857647,0.4479166666666667,-0.3245034079504495,0.5,0.373,0,5,4
18,3,0.09300428944531575,0.07885711537272208,0.5997467118340666,-0.16266598902100365,-0.1025398947133618,-0.639021501365165,-0.47170786896857647,0.4479166666666667,-0.3245034079504495,0.5,0.373,0,3,4
19,1,0.09089946739808288,-0.0978782655159538,-0.040603153491997,0.08366195418672752,-0.0378820670719432,0.20665925329294005,-0.4780939985247213,0.7083333333333334,-0.05171792084922485,0.625,0.6115,1,6,1
19,1,0.09089946739808288,-0.0978782655159538,-0.040603153491997,0.08366195418672752,-0.0378820670719432,0.20665925329294005,-0.4780939985247213,0.7083333333333334,-0.05171792084922485,0.625,0.6115,1,2,3
19,2,0.052631043991803905,-0.07495604188123031,-0.013781300215195594,0.2732768238872752,-0.1812533133815463,0.1845176994961619,-0.48781730015484176,0.6770833333333334,-0.590873334427357,0.625,0.66875,0,6,1
19,2,0.052631043991803905,-0.07495604188123031,-0.013781300215195594,0.2732768238872752,-0.1812533133815463,0.1845176994961619,-0.48781730015484176,0.6770833333333334,-0.590873334427357,0.625,0.66875,0,2,3
19,3,0.054692134757426764,-0.08351997904932015,0.006706706639636438,0.12493681526678192,-0.31051863939596874,-0.46858033324047665,-0.35046907095522994,0.46875,-0.7215728378197506,0.375,0.51725,0,6,1
19,3,0.054692134757426764,-0.08351997904932015,0.006706706639636438,0.12493681526678192,-0.31051863939596874,-0.46858033324047665,-0.35046907095522994,0.46875,-0.7215728378197506,0.375,0.51725,0,2,3
2,1,-0.007927685239683612,0.1456623659713609,0.14495633912728642,0.16869068168182305,-0.02981981008979081,0.7830576395825117,0.9675450126894126,0.9166666666666666,-0.8171445858271671,0.5,0.876,1,6,2
2,1,-0.007927685239683612,0.1456623659713609,0.14495633912728642,0.16869068168182305,-0.02981981008979081,0.7830576395825117,0.9675450126894126,0.9166666666666666,-0.8171445858271671,0.5,0.876,1,6,4
2,2,0.389904078481661,-0.23888734333375086,0.6094370267699257,0.26654747351624386,-0.3417991692581008,0.6887996156763267,0.31876793199333364,0.6458333333333334,-1.2242765457760412,0.25,0.70425,0,6,2
2,2,0.389904078481661,-0.23888734333375086,0.6094370267699257,0.26654747351624386,-0.3417991692581008,0.6887996156763267,0.31876793199333364,0.6458333333333334,-1.2242765457760412,0.25,0.70425,0,6,4
2,3,0.21876637851913205,-0.23061379086031544,0.26233579206473884,0.11810750949951075,-0.48760960255835173,0.7632151972988755,0.004439840897292689,0.59375,-1.1646503124598016,0.5,0.71075,1,6,2
2,3,0.21876637851913205,-0.23061379086031544,0.26233579206473884,0.11810750949951075,-0.48760960255835173,0.7632151972988755,0.004439840897292689,0.59375,-1.1646503124598016,0.5,0.71075,1,6,4
20,1,-0.2911168595379001,-0.4588870422980023,-0.5368904248945678,-0.15757949696667906,-0.03336119799406631,-0.9474967024932618,-0.8967314616891102,0.65625,-1.14859605745496,0.375,0.47425,1,2,6
20,1,-0.2911168595379001,-0.4588870422980023,-0.5368904248945678,-0.15757949696667906,-0.03336119799406631,-0.9474967024932618,-0.8967314616891102,0.65625,-1.14859605745496,0.375,0.47425,1,1,1
20,2,-0.2600597644415102,-0.09619559792061277,-0.20830004867463822,-0.34834438047365246,-0.24458536819473584,-1.3101242351713076,-0.13985118066420252,0.6979166666666666,-1.354462186053241,0.375,0.894,1,2,6
20,2,-0.2600597644415102,-0.09619559792061277,-0.20830004867463822,-0.34834438047365246,-0.24458536819473584,-1.3101242351713076,-0.13985118066420252,0.6979166666666666,-1.354462186053241,0.375,0.894,1,1,1
20,3,0.13840892366642835,-0.5253134874159868,0.09107807989825348,-0.12171650337247729,-0.5487135619201731,-0.9872912983556842,0.058372077502332996,0.53125,-1.2313286382145119,0.375,0.9405,1,2,6
20,3,0.13840892366642835,-0.5253134874159868,0.09107807989825348,-0.12171650337247729,-0.5487135619201731,-0.9872912983556842,0.058372077502332996,0.53125,-1.2313286382145119,0.375,0.9405,1,1,1
21,1,-0.5885872150545202,0.19622550757542243,-1.8482265480396356,-0.6214112141470831,0.031055439786355225,-2.646862277177232,-1.20543476025361,0.6145833333333334,0.3280328172292051,0.75,0.55575,0,3,3
