Pair,Session,LexicalRateTraining,LexicalLevelTraining,SemanticLevelTraining,LexicalRateTest,LexicalLevelTest,SemanticLevelTest,PerformanceTrainingP,PerformanceTraining,PerformanceTestP,PerformanceTest,PerformanceCycleP,PerformanceCycle,Effort,Motivation
23,2,NA,NA,NA,NA,NA,NA,-2.691146174105426,0.40625,-1.7080417784013453,0.375,0.45626371278144984,0,2,1
23,2,NA,NA,NA,NA,NA,NA,-2.691146174105426,0.40625,-1.7080417784013453,0.375,0.45626371278144984,0,3,4
23,3,NA,NA,NA,NA,NA,NA,-2.7334609246325408,0.3645833333333333,-2.3109025358381166,0.125,0.38190375685610756,0,2,1
23,3,NA,NA,NA,NA,NA,NA,-2.7334609246325408,0.3645833333333333,-2.3109025358381166,0.125,0.38190375685610756,0,3,4
24,1,-0.8777081596877653,-0.03418189307720303,-2.1248509734201133,-0.361918582160531,0.026151420978481322,-0.45684976945843697,0.5894327136405135,0.9270833333333334,0.9607801866891282,1,0.5442719269255909,1,3,3
24,1,-0.8777081596877653,-0.03418189307720303,-2.1248509734201133,-0.361918582160531,0.026151420978481322,-0.45684976945843697,0.5894327136405135,0.9270833333333334,0.9607801866891282,1,0.5442719269255909,1,3,1
24,2,-0.339347964850887,-0.17474787818845697,-0.531024725890274,-0.6787169279646287,0.10209838620885733,-1.5358831664561914,0.5890939560215378,0.7708333333333334,0.7180170335225439,0.875,0.5512169447453638,1,3,3
24,2,-0.339347964850887,-0.17474787818845697,-0.531024725890274,-0.6787169279646287,0.10209838620885733,-1.5358831664561914,0.5890939560215378,0.7708333333333334,0.7180170335225439,0.875,0.5512169447453638,1,3,1
24,3,-0.4294160144572978,-0.3799346460182986,-0.5547964072756094,-0.2330198970948249,-0.21288384022739465,-2.2647744590618037,0.05577358031047932,0.4791666666666667,0.7649684729971045,0.75,0.4469797903749949,0,3,3
24,3,-0.4294160144572978,-0.3799346460182986,-0.5547964072756094,-0.2330198970948249,-0.21288384022739465,-2.2647744590618037,0.05577358031047932,0.4791666666666667,0.7649684729971045,0.75,0.4469797903749949,0,3,1
25,1,-0.3365252928575472,-0.26617409686106425,-0.4203996801232588,-0.179306747961123,-0.05305092725309947,0.47157239267884515,0.5230630647320861,0.84375,-1.6052170507394958,0.25,0.5515444160521356,1,2,3
25,1,-0.3365252928575472,-0.26617409686106425,-0.4203996801232588,-0.179306747961123,-0.05305092725309947,0.47157239267884515,0.5230630647320861,0.84375,-1.6052170507394958,0.25,0.5515444160521356,1,6,2
25,2,-0.026137337038163965,-0.19907781496043903,0.11266594837785375,-0.29610320017924524,-0.19966063928045347,-0.05742839860399812,-0.729614010990928,0.5833333333333334,-0.19568313912560573,0.5,0.5366336180104714,1,2,3
25,2,-0.026137337038163965,-0.19907781496043903,0.11266594837785375,-0.29610320017924524,-0.19966063928045347,-0.05742839860399812,-0.729614010990928,0.5833333333333334,-0.19568313912560573,0.5,0.5366336180104714,1,6,2
25,3,-0.18404834890406815,-0.3602058684213431,-0.10565995678329321,0.046315617283782536,-0.450712853351444,0.814757504524333,-0.8462469285211826,0.46875,0.20463465571121858,0.75,0.4835507845573228,0,2,3
25,3,-0.18404834890406815,-0.3602058684213431,-0.10565995678329321,0.046315617283782536,-0.450712853351444,0.814757504524333,-0.8462469285211826,0.46875,0.20463465571121858,0.75,0.4835507845573228,0,6,2
26,1,0.13130743754006738,-0.2014590634567665,0.06809033232685638,0.025954963216045873,-0.003462606264053039,0.10433000777918991,0.3465170689817257,0.7708333333333334,0.9592743488726768,0.875,0.5499968526976142,0,4,1
26,1,0.13130743754006738,-0.2014590634567665,0.06809033232685638,0.025954963216045873,-0.003462606264053039,0.10433000777918991,0.3465170689817257,0.7708333333333334,0.9592743488726768,0.875,0.5499968526976142,0,5,3
26,2,-0.2294781106453448,-0.16189812258878752,-0.5826528030600456,-0.26080439920696047,-0.012040112207835393,0.08825229281687733,1.7167912120874922,0.9270833333333334,2.444935369931797,1,0.5490813539178417,1,4,1
26,2,-0.2294781106453448,-0.16189812258878752,-0.5826528030600456,-0.26080439920696047,-0.012040112207835393,0.08825229281687733,1.7167912120874922,0.9270833333333334,2.444935369931797,1,0.5490813539178417,1,5,3
26,3,0.0488865290506277,-0.42953140030839265,0.15687923094538792,-0.11210603949863895,-0.611961691726107,-1.138371594441216,1.8565440175116956,0.84375,1.541427105214879,1,0.5515746496977645,1,4,1
26,3,0.0488865290506277,-0.42953140030839265,0.15687923094538792,-0.11210603949863895,-0.611961691726107,-1.138371594441216,1.8565440175116956,0.84375,1.541427105214879,1,0.5515746496977645,1,5,3
3,1,-0.23454928889868254,-0.11943738618930093,-0.7343950319176639,-0.4503277586183086,-0.004968322079798369,-0.8563578043507122,-0.1642524849987555,0.7083333333333334,0.73429341964478,0.75,0.5092117797993179,1,2,2
3,1,-0.23454928889868254,-0.11943738618930093,-0.7343950319176639,-0.4503277586183086,-0.004968322079798369,-0.8563578043507122,-0.1642524849987555,0.7083333333333334,0.73429341964478,0.75,0.5092117797993179,1,3,2
3,2,-0.47183370407128344,-0.08428970481645282,-0.9892103904919467,-0.1275831902065774,0.05081227660949832,-0.2262255752135273,0.021590060799749348,0.625,0.6525494852125656,0.875,0.48723249408247,1,2,2
3,2,-0.47183370407128344,-0.08428970481645282,-0.9892103904919467,-0.1275831902065774,0.05081227660949832,-0.2262255752135273,0.021590060799749348,0.625,0.6525494852125656,0.875,0.48723249408247,1,3,2
3,3,-0.47997298934958477,-0.1657347574845898,-1.1362046874484135,0.09321247495741271,-0.4198488436099427,-0.4466565643723059,0.16347899868929602,0.5833333333333334,0.7435614726662325,0.75,0.4816407003404309,0,2,2
3,3,-0.47997298934958477,-0.1657347574845898,-1.1362046874484135,0.09321247495741271,-0.4198488436099427,-0.4466565643723059,0.16347899868929602,0.5833333333333334,0.7435614726662325,0.75,0.4816407003404309,0,3,2
4,1,0.08435624142204529,0.3143595528912007,0.3687628578013702,0.2711288842909121,0.03145838645342871,0.6697627771334693,0.5239681877800593,0.8333333333333334,0.866152922183299,0.875,0.5516343789048248,1,2,2
4,1,0.08435624142204529,0.3143595528912007,0.3687628578013702,0.2711288842909121,0.03145838645342871,0.6697627771334693,0.5239681877800593,0.8333333333333334,0.866152922183299,0.875,0.5516343789048248,1,1,3
4,2,0.12565480250655012,0.23769542993204065,0.5753728243578892,0.38043179308783204,-0.08746810521401009,0.9238115349333381,0.06377413661545514,0.6770833333333334,0.4406417962327109,0.75,0.5417482950847201,0,2,2
4,2,0.12565480250655012,0.23769542993204065,0.5753728243578892,0.38043179308783204,-0.08746810521401009,0.9238115349333381,0.06377413661545514,0.6770833333333334,0.4406417962327109,0.75,0.5417482950847201,0,1,3
4,3,0.49792311381468246,0.06918955712549184,1.0972616721335566,-0.2020032680846773,0.7813864244167653,-0.687327484912689,-0.10798052372803484,0.5104166666666666,0.3975764349692281,0.625,0.4965308474553314,0,2,2
4,3,0.49792311381468246,0.06918955712549184,1.0972616721335566,-0.2020032680846773,0.7813864244167653,-0.687327484912689,-0.10798052372803484,0.5104166666666666,0.3975764349692281,0.625,0.4965308474553314,0,1,3
5,1,-0.1611755070396046,-0.1296131972580934,0.22570358243967953,-0.1611269310817782,-0.024857230750244288,0.4343358124531348,0.438755769594458,0.9270833333333334,-1.6283320511120971,0.25,0.5514883944324471,1,3,2
5,1,-0.1611755070396046,-0.1296131972580934,0.22570358243967953,-0.1611269310817782,-0.024857230750244288,0.4343358124531348,0.438755769594458,0.9270833333333334,-1.6283320511120971,0.25,0.5514883944324471,1,2,2
